,accel [g],aerodrag,gap [m],lift per assy [N],position [m],time [s],velocity [m/s]
1748,,,0.0025,,,,
1749,,,0.0025,,,,
1750,,,0.0025,,,,
1751,,,0.0025,,,,
1752,,,0.0025,,,,
1753,,,0.0025,,,,
1754,,,0.0025,,,,
1755,,,0.0025,,,,
1756,,,0.0025,,,,
1757,,,0.0025,,,,
1758,,,0.0025,,,,
1759,,,0.0025,,,,
1760,,,0.0025,,,,
1761,,,0.0025,,,,
1762,,,0.0025,,,,
1763,,,0.0025,,,,
1764,,,0.0025,,,,
1765,,,0.0025,,,,
1766,,,0.0025,,,,
1767,,,0.0025,,,,
1768,,,0.0025,,,,
1769,,,0.0025,,,,
1770,,,0.0025,,,,
1771,,,0.0025,,,,
1772,,,0.0025,,,,
1773,,,0.0025,,,,
1774,,,0.0025,,,,
1775,,,0.0025,,,,
1776,,,0.0025,,,,
1777,,,0.0025,,,,
1778,,,0.0025,,,,
1779,,,0.0025,,,,
1780,,,0.0025,,,,
1781,,,0.0025,,,,
1782,,,0.0025,,,,
1783,,,0.0025,,,,
1784,,,0.0025,,,,
1785,,,0.0025,,,,
1786,,,0.0025,,,,
1787,,,0.0025,,,,
1788,,,0.0025,,,,
1789,,,0.0025,,,,
1790,,,0.0025,,,,
1791,,,0.0025,,,,
1792,,,0.0025,,,,
1793,,,0.0025,,,,
1794,,,0.0025,,,,
1795,,,0.0025,,,,
1796,,,0.0025,,,,
1797,,,0.0025,,,,
1798,,,0.0025,,,,
1799,,,0.0025,,,,
1800,,,0.0025,,,,
1801,,,0.0025,,,,
1802,,,0.0025,,,,
1803,,,0.0025,,,,
1804,,,0.0025,,,,
1805,,,0.0025,,,,
1806,,,0.0025,,,,
1807,,,0.0025,,,,
1808,,,0.0025,,,,
1809,,,0.0025,,,,
1810,,,0.0025,,,,
1811,,,0.0025,,,,
1812,,,0.0025,,,,
1813,,,0.0025,,,,
1814,,,0.0025,,,,
1815,,,0.0025,,,,
1816,,,0.0025,,,,
1817,,,0.0025,,,,
1818,,,0.0025,,,,
1819,,,0.0025,,,,
1820,,,0.0025,,,,
1821,,,0.0025,,,,
1822,,,0.0025,,,,
1823,,,0.0025,,,,
1824,,,0.0025,,,,
1825,,,0.0025,,,,
1826,,,0.0025,,,,
1827,,,0.0025,,,,
1828,,,0.0025,,,,
1829,,,0.0025,,,,
1830,,,0.0025,,,,
1831,,,0.0025,,,,
1832,,,0.0025,,,,
1833,,,0.0025,,,,
1834,,,0.0025,,,,
1835,,,0.0025,,,,
1836,,,0.0025,,,,
1837,,,0.0025,,,,
1838,,,0.0025,,,,
1839,,,0.0025,,,,
1840,,,0.0025,,,,
1841,,,0.0025,,,,
1842,,,0.0025,,,,
1843,,,0.0025,,,,
1844,,,0.0025,,,,
1845,,,0.0025,,,,
1846,,,0.0025,,,,
1847,,,0.0025,,,,
1848,,,0.0025,,,,
1849,,,0.0025,,,,
1850,,,0.0025,,,,
1851,,,0.0025,,,,
1852,,,0.0025,,,,
1853,,,0.0025,,,,
1854,,,0.0025,,,,
1855,,,0.0025,,,,
1856,,,0.0025,,,,
1857,,,0.0025,,,,
1858,,,0.0025,,,,
1859,,,0.0025,,,,
1860,,,0.0025,,,,
1861,,,0.0025,,,,
1862,,,0.0025,,,,
1863,,,0.0025,,,,
1864,,,0.0025,,,,
1865,,,0.0025,,,,
1866,,,0.0025,,,,
1867,,,0.0025,,,,
1868,,,0.0025,,,,
1869,,,0.0025,,,,
1870,,,0.0025,,,,
1871,,,0.0025,,,,
1872,,,0.0025,,,,
1873,,,0.0025,,,,
1874,,,0.0025,,,,
1875,,,0.0025,,,,
1876,,,0.0025,,,,
1877,,,0.0025,,,,
1878,,,0.0025,,,,
1879,,,0.0025,,,,
1880,,,0.0025,,,,
1881,,,0.0025,,,,
1882,,,0.0025,,,,
1883,,,0.0025,,,,
1884,,,0.0025,,,,
1885,,,0.0025,,,,
1886,,,0.0025,,,,
1887,,,0.0025,,,,
1888,,,0.0025,,,,
1889,,,0.0025,,,,
1890,,,0.0025,,,,
1891,,,0.0025,,,,
1892,,,0.0025,,,,
1893,,,0.0025,,,,
1894,,,0.0025,,,,
1895,,,0.0025,,,,
1896,,,0.0025,,,,
1897,,,0.0025,,,,
1898,,,0.0025,,,,
1899,,,0.0025,,,,
1900,,,0.0025,,,,
1901,,,0.0025,,,,
1902,,,0.0025,,,,
1903,,,0.0025,,,,
1904,,,0.0025,,,,
1905,,,0.0025,,,,
1906,,,0.0025,,,,
1907,,,0.0025,,,,
1908,,,0.0025,,,,
1909,,,0.0025,,,,
1910,,,0.0025,,,,
1911,,,0.0025,,,,
1912,,,0.0025,,,,
1913,,,0.0025,,,,
1914,,,0.0025,,,,
1915,,,0.0025,,,,
1916,,,0.0025,,,,
1917,,,0.0025,,,,
1918,,,0.0025,,,,
1919,,,0.0025,,,,
1920,,,0.0025,,,,
1921,,,0.0025,,,,
1922,,,0.0025,,,,
1923,,,0.0025,,,,
1924,,,0.0025,,,,
1925,,,0.0025,,,,
1926,,,0.0025,,,,
1927,,,0.0025,,,,
1928,,,0.0025,,,,
1929,,,0.0025,,,,
1930,,,0.0025,,,,
1931,,,0.0025,,,,
1932,,,0.0025,,,,
1933,,,0.0025,,,,
1934,,,0.0025,,,,
1935,,,0.0025,,,,
1936,,,0.0025,,,,
1937,,,0.0025,,,,
1938,,,0.0025,,,,
1939,,,0.0025,,,,
1940,,,0.0025,,,,
1941,,,0.0025,,,,
1942,,,0.0025,,,,
1943,,,0.0025,,,,
1944,,,0.0025,,,,
1945,,,0.0025,,,,
1946,,,0.0025,,,,
1947,,,0.0025,,,,
1948,,,0.0025,,,,
1949,,,0.0025,,,,
1950,,,0.0025,,,,
1951,,,0.0025,,,,
1952,,,0.0025,,,,
1953,,,0.0025,,,,
1954,,,0.0025,,,,
1955,,,0.0025,,,,
1956,,,0.0025,,,,
1957,,,0.0025,,,,
1958,,,0.0025,,,,
1959,,,0.0025,,,,
1960,,,0.0025,,,,
1961,,,0.0025,,,,
1962,,,0.0025,,,,
1963,,,0.0025,,,,
1964,,,0.0025,,,,
1965,,,0.0025,,,,
1966,,,0.0025,,,,
1967,,,0.0025,,,,
1968,,,0.0025,,,,
1969,,,0.0025,,,,
1970,,,0.0025,,,,
1971,,,0.0025,,,,
1972,,,0.0025,,,,
1973,,,0.0025,,,,
1974,,,0.0025,,,,
1975,,,0.0025,,,,
1976,,,0.0025,,,,
1977,,,0.0025,,,,
1978,,,0.0025,,,,
1979,,,0.0025,,,,
1980,,,0.0025,,,,
1981,,,0.0025,,,,
1982,,,0.0025,,,,
1983,,,0.0025,,,,
1984,,,0.0025,,,,
1985,,,0.0025,,,,
1986,,,0.0025,,,,
1987,,,0.0025,,,,
1988,,,0.0025,,,,
1989,,,0.0025,,,,
1990,,,0.0025,,,,
1991,,,0.0025,,,,
1992,,,0.0025,,,,
1993,,,0.0025,,,,
1994,,,0.0025,,,,
1995,,,0.0025,,,,
1996,,,0.0025,,,,
1997,,,0.0025,,,,
1998,,,0.0025,,,,
1999,,,0.0025,,,,
2000,,,0.0025,,,,
2001,,,0.0025,,,,
2002,,,0.0025,,,,
2003,,,0.0025,,,,
2004,,,0.0025,,,,
2005,,,0.0025,,,,
2006,,,0.0025,,,,
2007,,,0.0025,,,,
2008,,,0.0025,,,,
2009,,,0.0025,,,,
2010,,,0.0025,,,,
2011,,,0.0025,,,,
2012,,,0.0025,,,,
2013,,,0.0025,,,,
2014,,,0.0025,,,,
2015,,,0.0025,,,,
2016,,,0.0025,,,,
2017,,,0.0025,,,,
2018,,,0.0025,,,,
2019,,,0.0025,,,,
2020,,,0.0025,,,,
2021,,,0.0025,,,,
2022,,,0.0025,,,,
2023,,,0.0025,,,,
2024,,,0.0025,,,,
2025,,,0.0025,,,,
2026,,,0.0025,,,,
2027,,,0.0025,,,,
2028,,,0.0025,,,,
2029,,,0.0025,,,,
2030,,,0.0025,,,,
2031,,,0.0025,,,,
2032,,,0.0025,,,,
2033,,,0.0025,,,,
2034,,,0.0025,,,,
2035,,,0.0025,,,,
2036,,,0.0025,,,,
2037,,,0.0025,,,,
2038,,,0.0025,,,,
2039,,,0.0025,,,,
2040,,,0.0025,,,,
2041,,,0.0025,,,,
2042,,,0.0025,,,,
2043,,,0.0025,,,,
2044,,,0.0025,,,,
2045,,,0.0025,,,,
2046,,,0.0025,,,,
2047,,,0.0025,,,,
2048,,,0.0025,,,,
2049,,,0.0025,,,,
2050,,,0.0025,,,,
2051,,,0.0025,,,,
2052,,,0.0025,,,,
2053,,,0.0025,,,,
2054,,,0.0025,,,,
2055,,,0.0025,,,,
2056,,,0.0025,,,,
2057,,,0.0025,,,,
2058,,,0.0025,,,,
2059,,,0.0025,,,,
2060,,,0.0025,,,,
2061,,,0.0025,,,,
2062,,,0.0025,,,,
2063,,,0.0025,,,,
2064,,,0.0025,,,,
2065,,,0.0025,,,,
2066,,,0.0025,,,,
2067,,,0.0025,,,,
2068,,,0.0025,,,,
2069,,,0.0025,,,,
2070,,,0.0025,,,,
2071,,,0.0025,,,,
2072,,,0.0025,,,,
2073,,,0.0025,,,,
2074,,,0.0025,,,,
2075,,,0.0025,,,,
2076,,,0.0025,,,,
2077,,,0.0025,,,,
2078,,,0.0025,,,,
2079,,,0.0025,,,,
2080,,,0.0025,,,,
2081,,,0.0025,,,,
2082,,,0.0025,,,,
2083,,,0.0025,,,,
2084,,,0.0025,,,,
2085,,,0.0025,,,,
2086,,,0.0025,,,,
2087,,,0.0025,,,,
2088,,,0.0025,,,,
2089,,,0.0025,,,,
2090,,,0.0025,,,,
2091,,,0.0025,,,,
2092,,,0.0025,,,,
2093,,,0.0025,,,,
2094,,,0.0025,,,,
2095,,,0.0025,,,,
2096,,,0.0025,,,,
2097,,,0.0025,,,,
2098,,,0.0025,,,,
2099,,,0.0025,,,,
2100,,,0.0025,,,,
2101,,,0.0025,,,,
2102,,,0.0025,,,,
2103,,,0.0025,,,,
2104,,,0.0025,,,,
2105,,,0.0025,,,,
2106,,,0.0025,,,,
2107,,,0.0025,,,,
2108,,,0.0025,,,,
2109,,,0.0025,,,,
2110,,,0.0025,,,,
2111,,,0.0025,,,,
2112,,,0.0025,,,,
2113,,,0.0025,,,,
2114,,,0.0025,,,,
2115,,,0.0025,,,,
2116,,,0.0025,,,,
2117,,,0.0025,,,,
2118,,,0.0025,,,,
2119,,,0.0025,,,,
2120,,,0.0025,,,,
2121,,,0.0025,,,,
2122,,,0.0025,,,,
2123,,,0.0025,,,,
2124,,,0.0025,,,,
2125,,,0.0025,,,,
2126,,,0.0025,,,,
2127,,,0.0025,,,,
2128,,,0.0025,,,,
2129,,,0.0025,,,,
2130,,,0.0025,,,,
2131,,,0.0025,,,,
2132,,,0.0025,,,,
2133,,,0.0025,,,,
2134,,,0.0025,,,,
2135,,,0.0025,,,,
2136,,,0.0025,,,,
2137,,,0.0025,,,,
2138,,,0.0025,,,,
2139,,,0.0025,,,,
2140,,,0.0025,,,,
2141,,,0.0025,,,,
2142,,,0.0025,,,,
2143,,,0.0025,,,,
2144,,,0.0025,,,,
2145,,,0.0025,,,,
2146,,,0.0025,,,,
2147,,,0.0025,,,,
2148,,,0.0025,,,,
2149,,,0.0025,,,,
2150,,,0.0025,,,,
2151,,,0.0025,,,,
2152,,,0.0025,,,,
2153,,,0.0025,,,,
2154,,,0.0025,,,,
2155,,,0.0025,,,,
2156,,,0.0025,,,,
2157,,,0.0025,,,,
2158,,,0.0025,,,,
2159,,,0.0025,,,,
2160,,,0.0025,,,,
2161,,,0.0025,,,,
2162,,,0.0025,,,,
2163,,,0.0025,,,,
2164,,,0.0025,,,,
2165,,,0.0025,,,,
2166,,,0.0025,,,,
2167,,,0.0025,,,,
2168,,,0.0025,,,,
2169,,,0.0025,,,,
2170,,,0.0025,,,,
2171,,,0.0025,,,,
2172,,,0.0025,,,,
2173,,,0.0025,,,,
2174,,,0.0025,,,,
2175,,,0.0025,,,,
2176,,,0.0025,,,,
2177,,,0.0025,,,,
2178,,,0.0025,,,,
2179,,,0.0025,,,,
2180,,,0.0025,,,,
2181,,,0.0025,,,,
2182,,,0.0025,,,,
2183,,,0.0025,,,,
2184,,,0.0025,,,,
2185,,,0.0025,,,,
2186,,,0.0025,,,,
2187,,,0.0025,,,,
2188,,,0.0025,,,,
2189,,,0.0025,,,,
2190,,,0.0025,,,,
2191,,,0.0025,,,,
2192,,,0.0025,,,,
2193,,,0.0025,,,,
2194,,,0.0025,,,,
2195,,,0.0025,,,,
2196,,,0.0025,,,,
2197,,,0.0025,,,,
2198,,,0.0025,,,,
2199,,,0.0025,,,,
2200,,,0.0025,,,,
2201,,,0.0025,,,,
2202,,,0.0025,,,,
2203,,,0.0025,,,,
2204,,,0.0025,,,,
2205,,,0.0025,,,,
2206,,,0.0025,,,,
2207,,,0.0025,,,,
2208,,,0.0025,,,,
2209,,,0.0025,,,,
2210,,,0.0025,,,,
2211,,,0.0025,,,,
2212,,,0.0025,,,,
2213,,,0.0025,,,,
2214,,,0.0025,,,,
2215,,,0.0025,,,,
2216,,,0.0025,,,,
2217,,,0.0025,,,,
2218,,,0.0025,,,,
2219,,,0.0025,,,,
2220,,,0.0025,,,,
2221,,,0.0025,,,,
2222,,,0.0025,,,,
2223,,,0.0025,,,,
2224,,,0.0025,,,,
2225,,,0.0025,,,,
2226,,,0.0025,,,,
2227,,,0.0025,,,,
2228,,,0.0025,,,,
2229,,,0.0025,,,,
2230,,,0.0025,,,,
2231,,,0.0025,,,,
2232,,,0.0025,,,,
2233,,,0.0025,,,,
2234,,,0.0025,,,,
2235,,,0.0025,,,,
2236,,,0.0025,,,,
2237,,,0.0025,,,,
2238,,,0.0025,,,,
2239,,,0.0025,,,,
2240,,,0.0025,,,,
2241,,,0.0025,,,,
2242,,,0.0025,,,,
2243,,,0.0025,,,,
2244,,,0.0025,,,,
2245,,,0.0025,,,,
2246,,,0.0025,,,,
2247,,,0.0025,,,,
2248,,,0.0025,,,,
2249,,,0.0025,,,,
2250,,,0.0025,,,,
2251,,,0.0025,,,,
2252,,,0.0025,,,,
2253,,,0.0025,,,,
2254,,,0.0025,,,,
2255,,,0.0025,,,,
2256,,,0.0025,,,,
2257,,,0.0025,,,,
2258,,,0.0025,,,,
2259,,,0.0025,,,,
2260,,,0.0025,,,,
2261,,,0.0025,,,,
2262,,,0.0025,,,,
2263,,,0.0025,,,,
2264,,,0.0025,,,,
2265,,,0.0025,,,,
2266,,,0.0025,,,,
2267,,,0.0025,,,,
2268,,,0.0025,,,,
2269,,,0.0025,,,,
2270,,,0.0025,,,,
2271,,,0.0025,,,,
2272,,,0.0025,,,,
2273,,,0.0025,,,,
2274,,,0.0025,,,,
2275,,,0.0025,,,,
2276,,,0.0025,,,,
2277,,,0.0025,,,,
2278,,,0.0025,,,,
2279,,,0.0025,,,,
2280,,,0.0025,,,,
2281,,,0.0025,,,,
2282,,,0.0025,,,,
2283,,,0.0025,,,,
2284,,,0.0025,,,,
2285,,,0.0025,,,,
2286,,,0.0025,,,,
2287,,,0.0025,,,,
2288,,,0.0025,,,,
2289,,,0.0025,,,,
2290,,,0.0025,,,,
2291,,,0.0025,,,,
2292,,,0.0025,,,,
2293,,,0.0025,,,,
2294,,,0.0025,,,,
2295,,,0.0025,,,,
2296,,,0.0025,,,,
2297,,,0.0025,,,,
2298,,,0.0025,,,,
2299,,,0.0025,,,,
2300,,,0.0025,,,,
2301,,,0.0025,,,,
2302,,,0.0025,,,,
2303,,,0.0025,,,,
2304,,,0.0025,,,,
2305,,,0.0025,,,,
2306,,,0.0025,,,,
2307,,,0.0025,,,,
2308,,,0.0025,,,,
2309,,,0.0025,,,,
2310,,,0.0025,,,,
2311,,,0.0025,,,,
2312,,,0.0025,,,,
2313,,,0.0025,,,,
2314,,,0.0025,,,,
2315,,,0.0025,,,,
2316,,,0.0025,,,,
2317,,,0.0025,,,,
2318,,,0.0025,,,,
2319,,,0.0025,,,,
2320,,,0.0025,,,,
2321,,,0.0025,,,,
2322,,,0.0025,,,,
2323,,,0.0025,,,,
2324,,,0.0025,,,,
2325,,,0.0025,,,,
2326,,,0.0025,,,,
2327,,,0.0025,,,,
2328,,,0.0025,,,,
2329,,,0.0025,,,,
2330,,,0.0025,,,,
2331,,,0.0025,,,,
2332,,,0.0025,,,,
2333,,,0.0025,,,,
2334,,,0.0025,,,,
2335,,,0.0025,,,,
2336,,,0.0025,,,,
2337,,,0.0025,,,,
2338,,,0.0025,,,,
2339,,,0.0025,,,,
2340,,,0.0025,,,,
2341,,,0.0025,,,,
2342,,,0.0025,,,,
2343,,,0.0025,,,,
2344,,,0.0025,,,,
2345,,,0.0025,,,,
2346,,,0.0025,,,,
2347,,,0.0025,,,,
2348,,,0.0025,,,,
2349,,,0.0025,,,,
2350,,,0.0025,,,,
2351,,,0.0025,,,,
2352,,,0.0025,,,,
2353,,,0.0025,,,,
2354,,,0.0025,,,,
2355,,,0.0025,,,,
2356,,,0.0025,,,,
2357,,,0.0025,,,,
2358,,,0.0025,,,,
2359,,,0.0025,,,,
2360,,,0.0025,,,,
2361,,,0.0025,,,,
2362,,,0.0025,,,,
2363,,,0.0025,,,,
2364,,,0.0025,,,,
2365,,,0.0025,,,,
2366,,,0.0025,,,,
2367,,,0.0025,,,,
2368,,,0.0025,,,,
2369,,,0.0025,,,,
2370,,,0.0025,,,,
2371,,,0.0025,,,,
2372,,,0.0025,,,,
2373,,,0.0025,,,,
2374,,,0.0025,,,,
2375,,,0.0025,,,,
2376,,,0.0025,,,,
2377,,,0.0025,,,,
2378,,,0.0025,,,,
2379,,,0.0025,,,,
2380,,,0.0025,,,,
2381,,,0.0025,,,,
2382,,,0.0025,,,,
2383,,,0.0025,,,,
2384,,,0.0025,,,,
2385,,,0.0025,,,,
2386,,,0.0025,,,,
2387,,,0.0025,,,,
2388,,,0.0025,,,,
2389,,,0.0025,,,,
2390,,,0.0025,,,,
2391,,,0.0025,,,,
2392,,,0.0025,,,,
2393,,,0.0025,,,,
2394,,,0.0025,,,,
2395,,,0.0025,,,,
2396,,,0.0025,,,,
2397,,,0.0025,,,,
2398,,,0.0025,,,,
2399,,,0.0025,,,,
2400,,,0.0025,,,,
2401,,,0.0025,,,,
2402,,,0.0025,,,,
2403,,,0.0025,,,,
2404,,,0.0025,,,,
2405,,,0.0025,,,,
2406,,,0.0025,,,,
2407,,,0.0025,,,,
2408,,,0.0025,,,,
2409,,,0.0025,,,,
2410,,,0.0025,,,,
2411,,,0.0025,,,,
2412,,,0.0025,,,,
2413,,,0.0025,,,,
2414,,,0.0025,,,,
2415,,,0.0025,,,,
2416,,,0.0025,,,,
2417,,,0.0025,,,,
2418,,,0.0025,,,,
2419,,,0.0025,,,,
2420,,,0.0025,,,,
2421,,,0.0025,,,,
2422,,,0.0025,,,,
2423,,,0.0025,,,,
2424,,,0.0025,,,,
2425,,,0.0025,,,,
2426,,,0.0025,,,,
2427,,,0.0025,,,,
2428,,,0.0025,,,,
2429,,,0.0025,,,,
2430,,,0.0025,,,,
2431,,,0.0025,,,,
2432,,,0.0025,,,,
2433,,,0.0025,,,,
2434,,,0.0025,,,,
2435,,,0.0025,,,,
2436,,,0.0025,,,,
2437,,,0.0025,,,,
2438,,,0.0025,,,,
2439,,,0.0025,,,,
2440,,,0.0025,,,,
2441,,,0.0025,,,,
2442,,,0.0025,,,,
2443,,,0.0025,,,,
2444,,,0.0025,,,,
2445,,,0.0025,,,,
2446,,,0.0025,,,,
2447,,,0.0025,,,,
2448,,,0.0025,,,,
2449,,,0.0025,,,,
2450,,,0.0025,,,,
2451,,,0.0025,,,,
2452,,,0.0025,,,,
2453,,,0.0025,,,,
2454,,,0.0025,,,,
2455,,,0.0025,,,,
2456,,,0.0025,,,,
2457,,,0.0025,,,,
2458,,,0.0025,,,,
2459,,,0.0025,,,,
2460,,,0.0025,,,,
2461,,,0.0025,,,,
2462,,,0.0025,,,,
2463,,,0.0025,,,,
2464,,,0.0025,,,,
2465,,,0.0025,,,,
2466,,,0.0025,,,,
2467,,,0.0025,,,,
2468,,,0.0025,,,,
2469,,,0.0025,,,,
2470,,,0.0025,,,,
2471,,,0.0025,,,,
2472,,,0.0025,,,,
2473,,,0.0025,,,,
2474,,,0.0025,,,,
2475,,,0.0025,,,,
2476,,,0.0025,,,,
2477,,,0.0025,,,,
2478,,,0.0025,,,,
2479,,,0.0025,,,,
2480,,,0.0025,,,,
2481,,,0.0025,,,,
2482,,,0.0025,,,,
2483,,,0.0025,,,,
2484,,,0.0025,,,,
2485,,,0.0025,,,,
2486,,,0.0025,,,,
2487,,,0.0025,,,,
2488,,,0.0025,,,,
2489,,,0.0025,,,,
2490,,,0.0025,,,,
2491,,,0.0025,,,,
2492,,,0.0025,,,,
2493,,,0.0025,,,,
2494,,,0.0025,,,,
2495,,,0.0025,,,,
2496,,,0.0025,,,,
2497,,,0.0025,,,,
2498,,,0.0025,,,,
2499,,,0.0025,,,,
2500,,,0.0025,,,,
2501,,,0.0025,,,,
2502,,,0.0025,,,,
2503,,,0.0025,,,,
2504,,,0.0025,,,,
2505,,,0.0025,,,,
2506,,,0.0025,,,,
2507,,,0.0025,,,,
2508,,,0.0025,,,,
2509,,,0.0025,,,,
2510,,,0.0025,,,,
2511,,,0.0025,,,,
2512,,,0.0025,,,,
2513,,,0.0025,,,,
2514,,,0.0025,,,,
2515,,,0.0025,,,,
2516,,,0.0025,,,,
2517,,,0.0025,,,,
2518,,,0.0025,,,,
2519,,,0.0025,,,,
2520,,,0.0025,,,,
2521,,,0.0025,,,,
2522,,,0.0025,,,,
2523,,,0.0025,,,,
2524,,,0.0025,,,,
2525,,,0.0025,,,,
2526,,,0.0025,,,,
2527,,,0.0025,,,,
2528,,,0.0025,,,,
2529,,,0.0025,,,,
2530,,,0.0025,,,,
2531,,,0.0025,,,,
2532,,,0.0025,,,,
2533,,,0.0025,,,,
2534,,,0.0025,,,,
2535,,,0.0025,,,,
2536,,,0.0025,,,,
2537,,,0.0025,,,,
2538,,,0.0025,,,,
2539,,,0.0025,,,,
2540,,,0.0025,,,,
2541,,,0.0025,,,,
2542,,,0.0025,,,,
2543,,,0.0025,,,,
2544,,,0.0025,,,,
2545,,,0.0025,,,,
2546,,,0.0025,,,,
2547,,,0.0025,,,,
2548,,,0.0025,,,,
2549,,,0.0025,,,,
2550,,,0.0025,,,,
2551,,,0.0025,,,,
2552,,,0.0025,,,,
2553,,,0.0025,,,,
2554,,,0.0025,,,,
2555,,,0.0025,,,,
2556,,,0.0025,,,,
2557,,,0.0025,,,,
2558,,,0.0025,,,,
2559,,,0.0025,,,,
2560,,,0.0025,,,,
2561,,,0.0025,,,,
2562,,,0.0025,,,,
2563,,,0.0025,,,,
2564,,,0.0025,,,,
2565,,,0.0025,,,,
2566,,,0.0025,,,,
2567,,,0.0025,,,,
2568,,,0.0025,,,,
2569,,,0.0025,,,,
2570,,,0.0025,,,,
2571,,,0.0025,,,,
2572,,,0.0025,,,,
2573,,,0.0025,,,,
2574,,,0.0025,,,,
2575,,,0.0025,,,,
2576,,,0.0025,,,,
2577,,,0.0025,,,,
2578,,,0.0025,,,,
2579,,,0.0025,,,,
2580,,,0.0025,,,,
2581,,,0.0025,,,,
2582,,,0.0025,,,,
2583,,,0.0025,,,,
2584,,,0.0025,,,,
2585,,,0.0025,,,,
2586,,,0.0025,,,,
2587,,,0.0025,,,,
2588,,,0.0025,,,,
2589,,,0.0025,,,,
2590,,,0.0025,,,,
2591,,,0.0025,,,,
2592,,,0.0025,,,,
2593,,,0.0025,,,,
2594,,,0.0025,,,,
2595,,,0.0025,,,,
2596,,,0.0025,,,,
2597,,,0.0025,,,,
2598,,,0.0025,,,,
2599,,,0.0025,,,,
2600,,,0.0025,,,,
2601,,,0.0025,,,,
2602,,,0.0025,,,,
2603,,,0.0025,,,,
2604,,,0.0025,,,,
2605,,,0.0025,,,,
2606,,,0.0025,,,,
2607,,,0.0025,,,,
2608,,,0.0025,,,,
2609,,,0.0025,,,,
2610,,,0.0025,,,,
2611,,,0.0025,,,,
2612,,,0.0025,,,,
2613,,,0.0025,,,,
2614,,,0.0025,,,,
2615,,,0.0025,,,,
2616,,,0.0025,,,,
2617,,,0.0025,,,,
2618,,,0.0025,,,,
2619,,,0.0025,,,,
2620,,,0.0025,,,,
2621,,,0.0025,,,,
2622,,,0.0025,,,,
2623,,,0.0025,,,,
2624,,,0.0025,,,,
2625,,,0.0025,,,,
2626,,,0.0025,,,,
2627,,,0.0025,,,,
2628,,,0.0025,,,,
2629,,,0.0025,,,,
2630,,,0.0025,,,,
2631,,,0.0025,,,,
2632,,,0.0025,,,,
2633,,,0.0025,,,,
2634,,,0.0025,,,,
2635,,,0.0025,,,,
2636,,,0.0025,,,,
2637,,,0.0025,,,,
2638,,,0.0025,,,,
2639,,,0.0025,,,,
2640,,,0.0025,,,,
2641,,,0.0025,,,,
2642,,,0.0025,,,,
2643,,,0.0025,,,,
2644,,,0.0025,,,,
2645,,,0.0025,,,,
2646,,,0.0025,,,,
2647,,,0.0025,,,,
2648,,,0.0025,,,,
2649,,,0.0025,,,,
2650,,,0.0025,,,,
2651,,,0.0025,,,,
2652,,,0.0025,,,,
2653,,,0.0025,,,,
2654,,,0.0025,,,,
2655,,,0.0025,,,,
2656,,,0.0025,,,,
2657,,,0.0025,,,,
2658,,,0.0025,,,,
2659,,,0.0025,,,,
2660,,,0.0025,,,,
2661,,,0.0025,,,,
2662,,,0.0025,,,,
2663,,,0.0025,,,,
2664,,,0.0025,,,,
2665,,,0.0025,,,,
2666,,,0.0025,,,,
2667,,,0.0025,,,,
2668,,,0.0025,,,,
2669,,,0.0025,,,,
2670,,,0.0025,,,,
2671,,,0.0025,,,,
2672,,,0.0025,,,,
2673,,,0.0025,,,,
2674,,,0.0025,,,,
2675,,,0.0025,,,,
2676,,,0.0025,,,,
2677,,,0.0025,,,,
2678,,,0.0025,,,,
2679,,,0.0025,,,,
2680,,,0.0025,,,,
2681,,,0.0025,,,,
2682,,,0.0025,,,,
2683,,,0.0025,,,,
2684,,,0.0025,,,,
2685,,,0.0025,,,,
2686,,,0.0025,,,,
2687,,,0.0025,,,,
2688,,,0.0025,,,,
2689,,,0.0025,,,,
2690,,,0.0025,,,,
2691,,,0.0025,,,,
2692,,,0.0025,,,,
2693,,,0.0025,,,,
2694,,,0.0025,,,,
2695,,,0.0025,,,,
2696,,,0.0025,,,,
2697,,,0.0025,,,,
2698,,,0.0025,,,,
2699,,,0.0025,,,,
2700,,,0.0025,,,,
2701,,,0.0025,,,,
2702,,,0.0025,,,,
2703,,,0.0025,,,,
2704,,,0.0025,,,,
2705,,,0.0025,,,,
2706,,,0.0025,,,,
2707,,,0.0025,,,,
2708,,,0.0025,,,,
2709,,,0.0025,,,,
2710,,,0.0025,,,,
2711,,,0.0025,,,,
2712,,,0.0025,,,,
2713,,,0.0025,,,,
2714,,,0.0025,,,,
2715,,,0.0025,,,,
2716,,,0.0025,,,,
2717,,,0.0025,,,,
2718,,,0.0025,,,,
2719,,,0.0025,,,,
2720,,,0.0025,,,,
2721,,,0.0025,,,,
2722,,,0.0025,,,,
2723,,,0.0025,,,,
2724,,,0.0025,,,,
2725,,,0.0025,,,,
2726,,,0.0025,,,,
2727,,,0.0025,,,,
2728,,,0.0025,,,,
2729,,,0.0025,,,,
2730,,,0.0025,,,,
2731,,,0.0025,,,,
2732,,,0.0025,,,,
2733,,,0.0025,,,,
2734,,,0.0025,,,,
2735,,,0.0025,,,,
2736,,,0.0025,,,,
2737,,,0.0025,,,,
2738,,,0.0025,,,,
2739,,,0.0025,,,,
2740,,,0.0025,,,,
2741,,,0.0025,,,,
2742,,,0.0025,,,,
2743,,,0.0025,,,,
2744,,,0.0025,,,,
